onset	onsetTR	message	subject	run	block	condition	phase	stimulus
272.525	181.684	stimOffset	011	4	16	flashed_6s	4.974	gabor135
272.742	181.828	stimOnset	011	4	16	flashed_6s	4.974	gabor135
272.775	181.850	stimOffset	011	4	16	flashed_6s	4.974	gabor135
272.992	181.995	stimOnset	011	4	16	flashed_6s	4.974	gabor135
273.025	182.017	stimOffset	011	4	16	flashed_6s	4.974	gabor135
273.259	182.172	stimOnset	011	4	16	flashed_6s	4.974	gabor135
273.275	182.184	stimOffset	011	4	16	flashed_6s	4.974	gabor135
273.492	182.328	stimOnset	011	4	16	flashed_6s	4.974	gabor135
273.525	182.350	stimOffset	011	4	16	flashed_6s	4.974	gabor135
273.742	182.495	stimOnset	011	4	16	flashed_6s	4.974	gabor135
273.775	182.517	stimOffset	011	4	16	flashed_6s	4.974	gabor135
273.992	182.661	stimOnset	011	4	16	flashed_6s	4.974	gabor135
274.025	182.684	stimOffset	011	4	16	flashed_6s	4.974	gabor135
274.242	182.828	stimOnset	011	4	16	flashed_6s	4.974	gabor135
274.275	182.850	stimOffset	011	4	16	flashed_6s	4.974	gabor135
274.492	182.995	stimOnset	011	4	16	flashed_6s	4.974	gabor135
274.525	183.017	stimOffset	011	4	16	flashed_6s	4.974	gabor135
274.742	183.161	stimOnset	011	4	16	flashed_6s	4.974	gabor135
274.775	183.184	stimOffset	011	4	16	flashed_6s	4.974	gabor135
274.992	183.328	stimOnset	011	4	16	flashed_6s	4.974	gabor135
275.025	183.350	stimOffset	011	4	16	flashed_6s	4.974	gabor135
275.242	183.495	stimOnset	011	4	16	flashed_6s	4.974	gabor135
275.275	183.517	stimOffset	011	4	16	flashed_6s	4.974	gabor135
275.492	183.661	stimOnset	011	4	16	flashed_6s	4.974	gabor135
275.525	183.684	stimOffset	011	4	16	flashed_6s	4.974	gabor135
275.742	183.828	stimOnset	011	4	16	flashed_6s	4.974	gabor135
275.775	183.850	stimOffset	011	4	16	flashed_6s	4.974	gabor135
275.992	183.995	stimOnset	011	4	16	flashed_6s	4.974	gabor135
276.025	184.017	stimOffset	011	4	16	flashed_6s	4.974	gabor135
276.242	184.161	stimOnset	011	4	16	flashed_6s	4.974	gabor135
276.275	184.184	stimOffset	011	4	16	flashed_6s	4.974	gabor135
276.492	184.328	stimOnset	011	4	16	flashed_6s	4.974	gabor135
276.525	184.350	stimOffset	011	4	16	flashed_6s	4.974	gabor135
276.742	184.495	stimOnset	011	4	16	flashed_6s	4.974	gabor135
276.775	184.517	stimOffset	011	4	16	flashed_6s	4.974	gabor135
276.992	184.661	stimOnset	011	4	16	flashed_6s	4.974	gabor135
277.025	184.684	stimOffset	011	4	16	flashed_6s	4.974	gabor135
277.242	184.828	stimOnset	011	4	16	flashed_6s	4.974	gabor135
277.275	184.850	stimOffset	011	4	16	flashed_6s	4.974	gabor135
277.492	184.995	breakOnset	011	4	16	flashed_6s	4.974	gabor135
286.508	191.006	stimOnset	011	4	17	continuous_4s	4.189	gabor45
287.325	191.550	fixCatch	011	4	17	continuous_4s	4.189	gabor45
290.508	193.672	stimOffset	011	4	17	continuous_4s	4.189	gabor45
290.525	193.683	breakOnset	011	4	17	continuous_4s	4.189	gabor45
290.528	193.685	buttonpress	011	4	17	continuous_4s	4.189	gabor45
304.508	203.005	stimOnset	011	4	18	continuous_4s	2.618	gabor135
308.508	205.672	stimOffset	011	4	18	continuous_4s	2.618	gabor135
308.524	205.683	breakOnset	011	4	18	continuous_4s	2.618	gabor135
322.507	215.005	stimOnset	011	4	19	flashed_6s	1.833	gabor135
322.541	215.027	stimOffset	011	4	19	flashed_6s	1.833	gabor135
322.757	215.172	stimOnset	011	4	19	flashed_6s	1.833	gabor135
322.791	215.194	stimOffset	011	4	19	flashed_6s	1.833	gabor135
323.007	215.338	stimOnset	011	4	19	flashed_6s	1.833	gabor135
323.041	215.360	stimOffset	011	4	19	flashed_6s	1.833	gabor135
323.257	215.505	stimOnset	011	4	19	flashed_6s	1.833	gabor135
323.291	215.527	stimOffset	011	4	19	flashed_6s	1.833	gabor135
323.507	215.671	stimOnset	011	4	19	flashed_6s	1.833	gabor135
323.541	215.694	stimOffset	011	4	19	flashed_6s	1.833	gabor135
323.757	215.838	stimOnset	011	4	19	flashed_6s	1.833	gabor135
323.791	215.860	stimOffset	011	4	19	flashed_6s	1.833	gabor135
324.007	216.005	stimOnset	011	4	19	flashed_6s	1.833	gabor135
324.041	216.027	stimOffset	011	4	19	flashed_6s	1.833	gabor135
324.257	216.171	stimOnset	011	4	19	flashed_6s	1.833	gabor135
324.291	216.194	stimOffset	011	4	19	flashed_6s	1.833	gabor135
324.407	216.271	fixCatch	011	4	19	flashed_6s	1.833	gabor135
324.408	216.272	fixCatchNextStimulus	011	4	19	flashed_6s	1.833	gabor135
324.507	216.338	stimOnset	011	4	19	flashed_6s	1.833	gabor135
324.541	216.360	stimOffset	011	4	19	flashed_6s	1.833	gabor135
324.757	216.505	stimOnset	011	4	19	flashed_6s	1.833	gabor135
324.791	216.527	stimOffset	011	4	19	flashed_6s	1.833	gabor135
325.007	216.671	stimOnset	011	4	19	flashed_6s	1.833	gabor135
325.041	216.694	stimOffset	011	4	19	flashed_6s	1.833	gabor135
325.257	216.838	stimOnset	011	4	19	flashed_6s	1.833	gabor135
325.291	216.860	stimOffset	011	4	19	flashed_6s	1.833	gabor135
325.507	217.005	stimOnset	011	4	19	flashed_6s	1.833	gabor135
325.541	217.027	stimOffset	011	4	19	flashed_6s	1.833	gabor135
325.757	217.171	stimOnset	011	4	19	flashed_6s	1.833	gabor135
325.791	217.194	stimOffset	011	4	19	flashed_6s	1.833	gabor135
325.824	217.216	fixCatch	011	4	19	flashed_6s	1.833	gabor135
326.007	217.338	stimOnset	011	4	19	flashed_6s	1.833	gabor135
326.040	217.360	stimOffset	011	4	19	flashed_6s	1.833	gabor135
326.257	217.505	stimOnset	011	4	19	flashed_6s	1.833	gabor135
326.290	217.527	stimOffset	011	4	19	flashed_6s	1.833	gabor135
326.507	217.671	stimOnset	011	4	19	flashed_6s	1.833	gabor135
326.540	217.694	stimOffset	011	4	19	flashed_6s	1.833	gabor135
326.757	217.838	stimOnset	011	4	19	flashed_6s	1.833	gabor135
326.790	217.860	stimOffset	011	4	19	flashed_6s	1.833	gabor135
327.007	218.005	stimOnset	011	4	19	flashed_6s	1.833	gabor135
327.040	218.027	stimOffset	011	4	19	flashed_6s	1.833	gabor135
327.257	218.171	stimOnset	011	4	19	flashed_6s	1.833	gabor135
327.290	218.194	stimOffset	011	4	19	flashed_6s	1.833	gabor135
327.507	218.338	stimOnset	011	4	19	flashed_6s	1.833	gabor135
327.540	218.360	stimOffset	011	4	19	flashed_6s	1.833	gabor135
327.757	218.505	stimOnset	011	4	19	flashed_6s	1.833	gabor135
327.790	218.527	stimOffset	011	4	19	flashed_6s	1.833	gabor135
328.007	218.671	stimOnset	011	4	19	flashed_6s	1.833	gabor135
328.040	218.694	stimOffset	011	4	19	flashed_6s	1.833	gabor135
328.257	218.838	stimOnset	011	4	19	flashed_6s	1.833	gabor135
328.290	218.860	stimOffset	011	4	19	flashed_6s	1.833	gabor135
328.507	219.005	breakOnset	011	4	19	flashed_6s	1.833	gabor135
337.507	225.005	stimOnset	011	4	20	flashed_8s	5.498	gabor45
337.540	225.027	stimOffset	011	4	20	flashed_8s	5.498	gabor45
337.774	225.182	stimOnset	011	4	20	flashed_8s	5.498	gabor45
337.807	225.205	stimOffset	011	4	20	flashed_8s	5.498	gabor45
338.040	225.360	stimOnset	011	4	20	flashed_8s	5.498	gabor45
338.073	225.382	stimOffset	011	4	20	flashed_8s	5.498	gabor45
338.223	225.482	fixCatch	011	4	20	flashed_8s	5.498	gabor45
338.225	225.483	fixCatchNextStimulus	011	4	20	flashed_8s	5.498	gabor45
338.307	225.538	stimOnset	011	4	20	flashed_8s	5.498	gabor45
338.340	225.560	stimOffset	011	4	20	flashed_8s	5.498	gabor45
338.573	225.716	stimOnset	011	4	20	flashed_8s	5.498	gabor45
338.607	225.738	stimOffset	011	4	20	flashed_8s	5.498	gabor45
338.840	225.893	stimOnset	011	4	20	flashed_8s	5.498	gabor45
338.873	225.916	stimOffset	011	4	20	flashed_8s	5.498	gabor45
339.107	226.071	stimOnset	011	4	20	flashed_8s	5.498	gabor45
339.140	226.093	stimOffset	011	4	20	flashed_8s	5.498	gabor45
339.373	226.249	stimOnset	011	4	20	flashed_8s	5.498	gabor45
339.407	226.271	stimOffset	011	4	20	flashed_8s	5.498	gabor45
339.640	226.427	stimOnset	011	4	20	flashed_8s	5.498	gabor45
339.673	226.449	stimOffset	011	4	20	flashed_8s	5.498	gabor45
339.907	226.605	stimOnset	011	4	20	flashed_8s	5.498	gabor45
339.940	226.627	stimOffset	011	4	20	flashed_8s	5.498	gabor45
340.173	226.782	stimOnset	011	4	20	flashed_8s	5.498	gabor45
340.207	226.805	stimOffset	011	4	20	flashed_8s	5.498	gabor45
340.440	226.960	stimOnset	011	4	20	flashed_8s	5.498	gabor45
340.473	226.982	stimOffset	011	4	20	flashed_8s	5.498	gabor45
340.707	227.138	stimOnset	011	4	20	flashed_8s	5.498	gabor45
340.740	227.160	stimOffset	011	4	20	flashed_8s	5.498	gabor45
340.973	227.316	stimOnset	011	4	20	flashed_8s	5.498	gabor45
341.007	227.338	stimOffset	011	4	20	flashed_8s	5.498	gabor45
341.240	227.493	stimOnset	011	4	20	flashed_8s	5.498	gabor45
341.273	227.516	stimOffset	011	4	20	flashed_8s	5.498	gabor45
341.507	227.671	stimOnset	011	4	20	flashed_8s	5.498	gabor45
341.540	227.693	stimOffset	011	4	20	flashed_8s	5.498	gabor45
341.773	227.849	stimOnset	011	4	20	flashed_8s	5.498	gabor45
341.807	227.871	stimOffset	011	4	20	flashed_8s	5.498	gabor45
342.040	228.027	stimOnset	011	4	20	flashed_8s	5.498	gabor45
342.073	228.049	stimOffset	011	4	20	flashed_8s	5.498	gabor45
342.307	228.204	stimOnset	011	4	20	flashed_8s	5.498	gabor45
342.340	228.227	stimOffset	011	4	20	flashed_8s	5.498	gabor45
342.573	228.382	stimOnset	011	4	20	flashed_8s	5.498	gabor45
342.607	228.404	stimOffset	011	4	20	flashed_8s	5.498	gabor45
342.840	228.560	stimOnset	011	4	20	flashed_8s	5.498	gabor45
342.873	228.582	stimOffset	011	4	20	flashed_8s	5.498	gabor45
343.107	228.738	stimOnset	011	4	20	flashed_8s	5.498	gabor45
343.140	228.760	stimOffset	011	4	20	flashed_8s	5.498	gabor45
343.373	228.916	stimOnset	011	4	20	flashed_8s	5.498	gabor45
343.407	228.938	stimOffset	011	4	20	flashed_8s	5.498	gabor45
343.457	228.971	fixCatch	011	4	20	flashed_8s	5.498	gabor45
343.640	229.093	stimOnset	011	4	20	flashed_8s	5.498	gabor45
343.673	229.116	stimOffset	011	4	20	flashed_8s	5.498	gabor45
343.907	229.271	stimOnset	011	4	20	flashed_8s	5.498	gabor45
343.940	229.293	stimOffset	011	4	20	flashed_8s	5.498	gabor45
344.173	229.449	stimOnset	011	4	20	flashed_8s	5.498	gabor45
344.207	229.471	stimOffset	011	4	20	flashed_8s	5.498	gabor45
344.440	229.627	stimOnset	011	4	20	flashed_8s	5.498	gabor45
344.473	229.649	stimOffset	011	4	20	flashed_8s	5.498	gabor45
344.707	229.804	stimOnset	011	4	20	flashed_8s	5.498	gabor45
344.740	229.827	stimOffset	011	4	20	flashed_8s	5.498	gabor45
344.757	229.838	fixCatch	011	4	20	flashed_8s	5.498	gabor45
344.973	229.982	stimOnset	011	4	20	flashed_8s	5.498	gabor45
345.007	230.004	stimOffset	011	4	20	flashed_8s	5.498	gabor45
345.240	230.160	stimOnset	011	4	20	flashed_8s	5.498	gabor45
345.273	230.182	stimOffset	011	4	20	flashed_8s	5.498	gabor45
345.507	230.338	breakOnset	011	4	20	flashed_8s	5.498	gabor45
345.510	230.340	buttonpress	011	4	20	flashed_8s	5.498	gabor45
345.516	230.344	buttonpress	011	4	20	flashed_8s	5.498	gabor45
345.523	230.349	buttonpress	011	4	20	flashed_8s	5.498	gabor45
352.506	235.004	stimOnset	011	4	21	continuous_8s	3.665	gabor135
360.506	240.337	stimOffset	011	4	21	continuous_8s	3.665	gabor135
360.523	240.349	breakOnset	011	4	21	continuous_8s	3.665	gabor135
375.006	250.004	stimOnset	011	4	22	flashed_8s	3.927	gabor135
375.039	250.026	stimOffset	011	4	22	flashed_8s	3.927	gabor135
375.272	250.182	stimOnset	011	4	22	flashed_8s	3.927	gabor135
375.306	250.204	stimOffset	011	4	22	flashed_8s	3.927	gabor135
375.539	250.359	stimOnset	011	4	22	flashed_8s	3.927	gabor135
375.572	250.382	stimOffset	011	4	22	flashed_8s	3.927	gabor135
375.806	250.537	stimOnset	011	4	22	flashed_8s	3.927	gabor135
375.839	250.559	stimOffset	011	4	22	flashed_8s	3.927	gabor135
376.072	250.715	stimOnset	011	4	22	flashed_8s	3.927	gabor135
376.106	250.737	stimOffset	011	4	22	flashed_8s	3.927	gabor135
376.339	250.893	stimOnset	011	4	22	flashed_8s	3.927	gabor135
376.372	250.915	stimOffset	011	4	22	flashed_8s	3.927	gabor135
376.606	251.070	stimOnset	011	4	22	flashed_8s	3.927	gabor135
376.639	251.093	stimOffset	011	4	22	flashed_8s	3.927	gabor135
376.872	251.248	stimOnset	011	4	22	flashed_8s	3.927	gabor135
376.906	251.270	stimOffset	011	4	22	flashed_8s	3.927	gabor135
377.139	251.426	stimOnset	011	4	22	flashed_8s	3.927	gabor135
377.172	251.448	stimOffset	011	4	22	flashed_8s	3.927	gabor135
377.406	251.604	stimOnset	011	4	22	flashed_8s	3.927	gabor135
377.439	251.626	stimOffset	011	4	22	flashed_8s	3.927	gabor135
377.672	251.782	stimOnset	011	4	22	flashed_8s	3.927	gabor135
377.706	251.804	stimOffset	011	4	22	flashed_8s	3.927	gabor135
377.939	251.959	stimOnset	011	4	22	flashed_8s	3.927	gabor135
377.972	251.982	stimOffset	011	4	22	flashed_8s	3.927	gabor135
378.206	252.137	stimOnset	011	4	22	flashed_8s	3.927	gabor135
378.239	252.159	stimOffset	011	4	22	flashed_8s	3.927	gabor135
378.472	252.315	stimOnset	011	4	22	flashed_8s	3.927	gabor135
378.506	252.337	stimOffset	011	4	22	flashed_8s	3.927	gabor135
378.739	252.493	stimOnset	011	4	22	flashed_8s	3.927	gabor135
378.756	252.504	fixCatch	011	4	22	flashed_8s	3.927	gabor135
378.757	252.504	fixCatchNextStimulus	011	4	22	flashed_8s	3.927	gabor135
378.772	252.515	stimOffset	011	4	22	flashed_8s	3.927	gabor135
378.789	252.526	fixCatch	011	4	22	flashed_8s	3.927	gabor135
379.006	252.670	stimOnset	011	4	22	flashed_8s	3.927	gabor135
379.039	252.693	stimOffset	011	4	22	flashed_8s	3.927	gabor135
379.272	252.848	stimOnset	011	4	22	flashed_8s	3.927	gabor135
379.306	252.870	stimOffset	011	4	22	flashed_8s	3.927	gabor135
379.539	253.026	stimOnset	011	4	22	flashed_8s	3.927	gabor135
379.572	253.048	stimOffset	011	4	22	flashed_8s	3.927	gabor135
379.806	253.204	stimOnset	011	4	22	flashed_8s	3.927	gabor135
379.839	253.226	stimOffset	011	4	22	flashed_8s	3.927	gabor135
380.072	253.382	stimOnset	011	4	22	flashed_8s	3.927	gabor135
380.106	253.404	stimOffset	011	4	22	flashed_8s	3.927	gabor135
380.339	253.559	stimOnset	011	4	22	flashed_8s	3.927	gabor135
380.372	253.582	stimOffset	011	4	22	flashed_8s	3.927	gabor135
380.606	253.737	stimOnset	011	4	22	flashed_8s	3.927	gabor135
380.639	253.759	stimOffset	011	4	22	flashed_8s	3.927	gabor135
380.872	253.915	stimOnset	011	4	22	flashed_8s	3.927	gabor135
380.906	253.937	stimOffset	011	4	22	flashed_8s	3.927	gabor135
381.139	254.093	stimOnset	011	4	22	flashed_8s	3.927	gabor135
381.172	254.115	stimOffset	011	4	22	flashed_8s	3.927	gabor135
381.406	254.270	stimOnset	011	4	22	flashed_8s	3.927	gabor135
381.439	254.293	stimOffset	011	4	22	flashed_8s	3.927	gabor135
381.672	254.448	stimOnset	011	4	22	flashed_8s	3.927	gabor135
381.706	254.470	stimOffset	011	4	22	flashed_8s	3.927	gabor135
381.939	254.626	stimOnset	011	4	22	flashed_8s	3.927	gabor135
381.972	254.648	stimOffset	011	4	22	flashed_8s	3.927	gabor135
382.206	254.804	stimOnset	011	4	22	flashed_8s	3.927	gabor135
382.239	254.826	stimOffset	011	4	22	flashed_8s	3.927	gabor135
382.472	254.981	stimOnset	011	4	22	flashed_8s	3.927	gabor135
382.473	254.982	fixCatchNextStimulus	011	4	22	flashed_8s	3.927	gabor135
382.474	254.983	fixCatchNextStimulus	011	4	22	flashed_8s	3.927	gabor135
382.506	255.004	stimOffset	011	4	22	flashed_8s	3.927	gabor135
382.522	255.015	fixCatch	011	4	22	flashed_8s	3.927	gabor135
382.739	255.159	stimOnset	011	4	22	flashed_8s	3.927	gabor135
382.772	255.181	stimOffset	011	4	22	flashed_8s	3.927	gabor135
383.005	255.337	breakOnset	011	4	22	flashed_8s	3.927	gabor135
383.009	255.339	buttonpress	011	4	22	flashed_8s	3.927	gabor135
390.005	260.004	stimOnset	011	4	23	flashed_4s	4.451	gabor45
390.039	260.026	stimOffset	011	4	23	flashed_4s	4.451	gabor45
390.255	260.170	stimOnset	011	4	23	flashed_4s	4.451	gabor45
390.289	260.192	stimOffset	011	4	23	flashed_4s	4.451	gabor45
390.505	260.337	stimOnset	011	4	23	flashed_4s	4.451	gabor45
390.539	260.359	stimOffset	011	4	23	flashed_4s	4.451	gabor45
390.755	260.504	stimOnset	011	4	23	flashed_4s	4.451	gabor45
390.789	260.526	stimOffset	011	4	23	flashed_4s	4.451	gabor45
391.005	260.670	stimOnset	011	4	23	flashed_4s	4.451	gabor45
391.039	260.692	stimOffset	011	4	23	flashed_4s	4.451	gabor45
391.255	260.837	stimOnset	011	4	23	flashed_4s	4.451	gabor45
391.289	260.859	stimOffset	011	4	23	flashed_4s	4.451	gabor45
391.505	261.004	stimOnset	011	4	23	flashed_4s	4.451	gabor45
391.539	261.026	stimOffset	011	4	23	flashed_4s	4.451	gabor45
391.755	261.170	stimOnset	011	4	23	flashed_4s	4.451	gabor45
391.789	261.192	stimOffset	011	4	23	flashed_4s	4.451	gabor45
392.005	261.337	stimOnset	011	4	23	flashed_4s	4.451	gabor45
392.039	261.359	stimOffset	011	4	23	flashed_4s	4.451	gabor45
392.255	261.503	stimOnset	011	4	23	flashed_4s	4.451	gabor45
392.289	261.526	stimOffset	011	4	23	flashed_4s	4.451	gabor45
392.305	261.537	fixCatch	011	4	23	flashed_4s	4.451	gabor45
392.505	261.670	stimOnset	011	4	23	flashed_4s	4.451	gabor45
392.539	261.692	stimOffset	011	4	23	flashed_4s	4.451	gabor45
392.755	261.837	stimOnset	011	4	23	flashed_4s	4.451	gabor45
392.789	261.859	stimOffset	011	4	23	flashed_4s	4.451	gabor45
393.005	262.003	stimOnset	011	4	23	flashed_4s	4.451	gabor45
393.039	262.026	stimOffset	011	4	23	flashed_4s	4.451	gabor45
393.255	262.170	stimOnset	011	4	23	flashed_4s	4.451	gabor45
393.289	262.192	stimOffset	011	4	23	flashed_4s	4.451	gabor45
393.505	262.337	stimOnset	011	4	23	flashed_4s	4.451	gabor45
393.539	262.359	stimOffset	011	4	23	flashed_4s	4.451	gabor45
393.755	262.503	stimOnset	011	4	23	flashed_4s	4.451	gabor45
393.789	262.526	stimOffset	011	4	23	flashed_4s	4.451	gabor45
394.005	262.670	breakOnset	011	4	23	flashed_4s	4.451	gabor45
394.008	262.672	buttonpress	011	4	23	flashed_4s	4.451	gabor45
394.015	262.677	buttonpress	011	4	23	flashed_4s	4.451	gabor45
405.005	270.003	stimOnset	011	4	24	continuous_6s	0.000	gabor45
408.838	272.559	fixCatch	011	4	24	continuous_6s	0.000	gabor45
411.005	274.003	stimOffset	011	4	24	continuous_6s	0.000	gabor45
411.021	274.014	breakOnset	011	4	24	continuous_6s	0.000	gabor45
411.024	274.016	buttonpress	011	4	24	continuous_6s	0.000	gabor45
